,YTY 82T,YTY 84T,YTY 88T,YTY 78T,YTO 68T,YTO 92T,YTO 70T,YTY 94T,YTY 96T,YTY 81T,YTY 115T,YTY 95T,YTY 121T,YTY 91T,YTY 91N,YTO 71T,YTO 65T,YTO 78T,YTO 89T,YTO 67T,YTO 98T,YTO 98N
ILMN_1707975,0.01054217,0.009036144,0.009036144,0.0376506,0.01506024,0.02108434,0,0,0.02560241,0.001506024,0.02108434,0.007530121,0.004518072,0,0.007530121,0.01656627,0.007530121,0,0.02108434,0.02108434,0.001506024,0.001506024
ILMN_2180352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_2058782,0.07078313,0.003012048,0.5948795,0.2274096,0.8599398,0.566265,0.003012048,0,0.1746988,0,0,0.3509036,0.02259036,0.2289157,0.4939759,0.1762048,0.01807229,0.006024096,0.2334337,0.02710843,0.01957831,0.03012048
ILMN_1688622,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0
ILMN_1729188,0.009036144,0.09939759,0,0.009036144,0,0,0,0.0496988,0.1174699,0,0.0376506,0.1972892,0.01656627,0.08283132,0.07228915,0.03012048,0,0.006024096,0,0,0.02710843,0.1415663
ILMN_2061043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001506024,0
ILMN_1687358,0.07831325,0.7289157,0.009036144,0.2153614,0.02861446,0.06777108,0.1159639,0.5225903,0.1445783,0.04819277,0.4608434,0.3900602,0.02409638,0.03614458,0.6280121,0.3719879,0.08283132,0.2198795,0.2981928,0.1009036,0.06325302,0.4081325
ILMN_1708101,0.7138554,0.06475904,0.6174699,0.1656626,0.09036145,0.6084337,0.2349398,0.2243976,0.2816265,0.2545181,0.4186747,0.1385542,0.2183735,0.09638554,0.1671687,0.5873494,0.8840361,0.2771084,0.1777108,0.5527108,0.3072289,0.1626506
ILMN_2408102,0.8990964,0.6069277,0.6219879,0.188253,0.9894578,0.001506024,0.7921687,0.9804217,0.8810241,0.7861446,0.9548193,0.6009036,0.808735,0.9322289,0.5060241,0.9819277,0.936747,0.933735,0.9563253,0.9849398,0.8448795,0.6611446
ILMN_1773119,0.7786145,0.8870482,0.5542169,0.6310241,0.9608434,0.6656626,0.8433735,0.9472892,0.6189759,0.7243976,0.8885542,0.7243976,0.8584337,0.7680723,0.9427711,0.9427711,0.998494,0.9924699,0.6671687,0.8373494,0.5948795,0.9879518
ILMN_2124951,0.001506024,0,0,0,0,0.004518072,0,0.001506024,0.003012048,0.01957831,0.01204819,0.6144578,0.003012048,0.01054217,0.01807229,0.004518072,0,0.006024096,0,0,0.001506024,0.126506
ILMN_1679417,0.03923374,0.002612861,0.001724897,0.003684542,0.004645086,0.000453622,0.003430514,0.005716768,0.02036308,0.04180578,0.05538835,0.000766621,0.01687926,0.003066483,0.006210081,0.002000472,0.02903179,0.0078125,0.009598635,0.008387466,0.01203118,0.001469734
ILMN_1709747,0.2439759,0.0813253,0.06777108,0.2108434,0.1039157,0.08885542,0.126506,0.06174699,0.04668675,0.007530121,0.05271084,0.1611446,0.01656627,0.128012,0.1325301,0.03313253,0.007530121,0.06024097,0.01054217,0.04518072,0.126506,0.8283132
ILMN_2374904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1768488,0.4442771,0.2876506,0.3298193,0.3599398,0.6340361,0.5195783,0.564759,0.7560241,0.1746988,0.7228916,0.4608434,0.7605422,0.6716868,0.8012048,0.935241,0.5692771,0.7454819,0.3268072,0.561747,0.8433735,0.8072289,0.6972892
ILMN_1776493,0.4747253,0.1814487,0.1860133,0.08827592,0.2378838,0.1637574,0.3101967,0.08701485,0.06641476,0.04008202,0.02384349,0.263468,0.04356583,0.05242166,0.02484033,0.2996126,0.1190485,0.0188718,0.08890986,0.1461581,0.0177196,0.1041164
ILMN_2295957,0,0.003012048,0,0.009036144,0,0,0,0.009036144,0.003012048,0,0.03313253,0,0,0,0,0,0,0,0,0,0,0
ILMN_1780334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_2072101,0.009036144,0.01204819,0.009036144,0.01054217,0.003012048,0.003012048,0.009036144,0.01054217,0.006024096,0.01506024,0.003012048,0.003012048,0.01506024,0.003012048,0.006024096,0.02409638,0.007530121,0.01204819,0.004518072,0.003012048,0.007530121,0.007530121
ILMN_1664330,0.01579057,0.02191106,0.11396,0.05096894,0.1096869,0.05639539,0.007257947,0.001637574,0.02191106,0.01089146,0.01203118,0.06369869,0.008193542,0.001906345,0.006043375,0.004219816,0.005243867,0.007625381,0.0134737,0.009185839,0.002612861,0.004645086
ILMN_2227133,0.000163304,5.56E-05,1.13E-06,7.26E-05,5.56E-05,4.54E-06,0.000137221,0.006379055,0.01946151,0.01525983,0.002949675,0.340561,0.005399232,0.2126227,0.1242481,0.004501062,0.00744053,0.01605934,0.02517714,0.02551622,0.01633038,0.2612861
ILMN_1774238,0.000137221,1.81E-05,4.08E-05,4.54E-06,4.08E-05,0.000599915,5.56E-05,0,0,4.54E-06,0,0.000163304,0,1.81E-05,7.26E-05,0,0,0,1.13E-06,0,0,1.13E-06
ILMN_1728001,0.238167,0.001808408,0.00512312,0.00188323,0.01712481,0.0010594,0.009329227,0.001279848,0.001999288,0.04686108,0.01276709,0.2236497,0.001463883,0.02504198,0.004419164,0.03325368,0.07288466,0.002604167,0.01263175,0.01290339,0.004692439,0.01446727
ILMN_1798063,0,0,0,0.009036144,0,0,0,0.02259036,0.006024096,0.001506024,0,0.128012,0.007530121,0.009036144,0,0.02560241,0.004518072,0.006024096,0.02560241,0.02108434,0.001506024,0.001506024
ILMN_1772697,0.310241,0.1445783,0.4186747,0.3373494,0.06325302,0.0436747,0.01506024,0.2560241,0.2695783,125,0.2183735,0.1460843,0.123494,0.09036145,0.1114458,0.1325301,0.06626506,0.2304217,0.1129518,0.08283132,0.1159639,0.05120482
ILMN_1779070,0.28125,0.0471948,0.1295589,0.3493171,0.3620185,0.4247532,0.2195529,0.5060059,0.4415735,0.5193866,0.5,0.5311264,0.3306902,0.5252747,0.3854526,0.4761939,0.4910047,0.2215534,0.3907599,0.3710444,0.4924982,0.5164291
ILMN_1802646,0,0,0,0,0,0,0,0,0,0,0,0.4894578,0,0.2560241,0.01957831,0.003012048,0,0,0,0,0,0.06024097
ILMN_1738783,0,0,0,0,0,0,0,0,0,0,0,0.007530121,0,0,0,0,0,0,0,0,0,0
ILMN_1801378,0.01807229,0.004518072,0.006024096,0.01656627,0.01957831,0.02259036,0.01054217,0.01506024,0.01506024,0.01807229,0.003012048,0.02409638,0.01656627,0.01355422,0.01807229,0.007530121,0.004518072,0.01506024,0.01656627,0.007530121,0.007530121,0.007530121
ILMN_1693183,5.69E-10,0,0,0,0,0,0,1.95E-07,2.33E-06,7.12E-08,7.12E-08,0.02378663,1.54E-08,1.25E-06,3.12E-05,2.80E-06,0,3.64E-08,0,4.55E-09,3.32E-06,0.000163673
ILMN_2227573,0.2725904,0.5963855,0.436747,0.748494,0.6460843,0.6084337,0.6506024,0.6084337,0.8478916,0.8313253,0.5301205,0.2228916,0.8885542,0.4006024,0.7936747,0.9518072,0.4743976,0.626506,0.5045181,0.6385542,0.4653614,0.7620482
ILMN_1744912,0.02710843,0.01204819,0.001506024,0.001506024,0.004518072,0,0.07530121,0,0.003012048,0.02409638,0.02861446,0,0.004518072,0,0,0.01656627,0.007530121,0.003012048,0.01054217,0,0.001506024,0
ILMN_2405797,0.1295181,0.3027108,0.1611446,0.1340361,0.128012,0.1731928,0.2003012,0.1024096,0.1174699,0.2981928,0.185241,0.2771084,0.1475904,0.1129518,0.1972892,0.2786145,0.2439759,0.3268072,0.2846386,0.1536145,0.3433735,0.1144578
ILMN_1757164,0.0159943,0.01035647,0.03248828,0.000678051,0.03809979,0.001309382,0.04686108,0.02237594,0.009002552,0.00188323,0.009329227,0.02159545,0.03403101,0.02656147,0.01071493,0.02461874,0.007483082,0.03123887,0.03123887,0.01552544,0.01521802,0.04128123
ILMN_1696029,0,0.003012048,0.001506024,0,0,0,0,0,0,0.001506024,0.004518072,0.003012048,0,0,0,0,0,0,0,0,0,0
ILMN_2163732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06777108,0,0,0
ILMN_1713758,0.8237952,0.7590361,0.4427711,0.6581326,0.5903614,0.8057229,0.4126506,0.5873494,0.2981928,0.5813253,0.5331326,0.7138554,0.3192771,0.8012048,0.7906626,0.435241,0.5361446,0.8524097,0.8674699,0.6069277,0.6536145,0.5135542
ILMN_1683990,0,0,0,0,0,0,0,0,0,0,0,0.03715275,0,0,0,0,0,0,0,0,0,0
ILMN_2333319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1768117,0.8146236,0.28619,0.5630531,0.2531163,0.2236497,0.2418649,0.4503982,0.5203247,0.3958707,0.7128124,0.660309,0.5451078,0.184572,0.4537682,0.2901885,0.2512249,0.3239408,0.5507246,0.15852,0.7078043,0.5975183,0.7027636
ILMN_1740917,0.1792169,0.09789157,0.1912651,0.121988,0.185241,0.2289157,0.09939759,0.189759,0.1837349,0.1536145,0.1716868,0.1686747,0.123494,0.09487952,0.2379518,0.2108434,125,0.1129518,0.2394578,0.09487952,0.2003012,0.1054217
ILMN_1808018,0,0,0,0,0,0,0,0,0,0,0,0.1490964,0,0.07530121,0,0,0,0,0,0,0,0
ILMN_1794875,0.5557229,0.1822289,0.6114458,0.4713855,0.7831326,0.748494,0.6521084,0.7213855,0.560241,0.4322289,0.9292169,0.4171687,0.5150602,0.4292169,0.8509036,0.623494,0.3599398,0.4774096,0.3358434,0.6084337,0.5376506,0.8328313
ILMN_1790136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1770963,7.26E-05,5.56E-05,4.08E-05,0.000367434,0.001089826,0.000290318,0.000113405,0.001637574,0.006210081,0.01067032,0.002835136,0.1103934,0.001161272,0.02319028,0.002612861,0.001234985,0.003306902,0.001161272,0.002949675,0.003556394,0.003066483,0.02286707
ILMN_1762639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1788005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1698258,0.8539157,0.9126506,0.3418675,0.5331326,0.3388554,0.7861446,0.439759,0.9322289,0.4066265,0.6219879,0.75,0.8057229,0.7801205,0.6762048,0.7740964,0.623494,0.5572289,0.5105422,0.8795181,0.8855422,0.7710843,0.5105422
ILMN_1658207,0.8072289,0.9849398,0.7710843,0.8328313,0.7033132,0.7650602,0.9141566,0.6490964,0.5933735,0.4322289,0.8584337,0.8825301,0.7981928,0.6490964,0.9743976,0.7319277,0.7424699,0.8554217,0.5557229,0.7906626,0.9804217,0.7635542
ILMN_2364357,0,0.001506024,0,0,0,0.003012048,0,0.02259036,0.02409638,0.01656627,0.003012048,0.2771084,0.01506024,0.5692771,0.2394578,0.09036145,0.01957831,0.0436747,0.02108434,0.007530121,0.004518072,0.1611446
ILMN_2129831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_2250445,0.01656627,0.3057229,0.04819277,0.03614458,0.01054217,0.001506024,0.185241,0.01506024,0.04819277,0.04216867,0.07228915,0,0.08283132,0.09638554,0.04518072,0.1746988,0.1174699,0.001506024,0.185241,0.03012048,0.2003012,0.1626506
ILMN_1701525,0.1370482,0.09487952,0.05271084,0.4292169,0.4487952,0.02259036,0.5135542,0.5496988,0.1099398,0.1641566,0.2756024,0.3343374,0.06475904,0.310241,0.3629518,0.8253012,0.3388554,0.316265,0.185241,0.2786145,0.01506024,0.3524096
ILMN_2320850,0,0,0.003012048,0,0,0,0,0.001506024,0.003012048,0.001506024,0,0,0,0,0.001506024,0,0,0,0,0.001506024,0.001506024,0
ILMN_1798957,0.6792169,0.09487952,0.07078313,0.1566265,0.0813253,0.1400602,0.09036145,0.1430723,0.1807229,125,0.3644578,0.07530121,0.1340361,0.0873494,0.07228915,0.1957831,0.09939759,0.1114458,0.2575301,0.311747,0.2289157,0.2183735
ILMN_2383484,0.2379518,0.9548193,0.4548193,0.5918674,0.876506,0.3569277,0.6987952,0.9322289,0.2740964,0.7590361,0.9307229,0.6746988,0.7801205,0.8975903,0.6385542,0.3614458,0.8629518,0.7846386,0.873494,0.8689759,0.8298193,0.751506
ILMN_1707304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1677357,0.06807161,0.01274223,0.001310967,0.03277417,0.000500118,0.004219816,0.000222275,0.001637574,0.000548882,0.000222275,0.001020649,0.003185559,0.000222275,9.19E-05,4.08E-05,2.84E-05,0.000191655,5.56E-05,0.000367434,0.000367434,0.000137221,1.02E-05
ILMN_1718207,0,0,1.13E-06,0,0,4.54E-06,1.13E-06,0.000367434,0.000222275,0.002835136,0,0.1220061,0.000191655,0.3620185,0.1020649,0.01422558,0.003430514,0.000327742,0.002195529,0.008583657,0.001637574,0.05589073
ILMN_1657395,0.9231928,0.06174699,0.2575301,0.3509036,0.1054217,0.1400602,0.09638554,0.01054217,0.003012048,0.003012048,0.02259036,0.1114458,0.01506024,0.01054217,0.009036144,0.004518072,0.003012048,0.006024096,0.003012048,0.004518072,0.004518072,0.004518072
ILMN_2172221,0.001506024,0.003012048,0.001506024,0.003012048,0,0,0,0.001506024,0.003012048,0.001506024,0.003012048,0,0.003012048,0,0,0,0,0.001506024,0,0,0,0
ILMN_1775587,0.1506024,0.2093374,0.3298193,0.246988,0.1807229,0.4442771,0.09638554,0.2756024,0.1024096,0.3900602,0.25,0.1972892,0.2560241,0.3493976,0.4066265,0.25,0.3448795,0.1792169,0.2033132,0.1551205,0.3027108,0.1792169
ILMN_1655241,0.009036144,0.003012048,0.001506024,0,0.003012048,0.003012048,0.006024096,0.01054217,0.006024096,0.007530121,0.004518072,0.02560241,0.003012048,0.007530121,0.009036144,0.007530121,0.007530121,0.009036144,0.004518072,0.007530121,0.004518072,0.01054217
ILMN_1778013,0.5948795,0.2620482,0.4743976,0.2304217,0.5963855,0.2560241,0.1355422,0.2048193,0.189759,0.1204819,0.3072289,0.1762048,0.246988,0.2048193,0.189759,0.1445783,0.1460843,0.246988,0.186747,0.08584338,0.2906626,0.5120482
ILMN_1777118,0.06325302,0.07379518,0.009036144,0,0.04216867,0,0.007530121,0.05271084,0,0.006024096,0.003012048,0.09337349,0.007530121,0.03162651,0.02710843,0.3253012,0.007530121,375,0.06024097,0.004518072,0.02560241,0.06777108
ILMN_1784436,0.005699005,0.107665,0.000661258,0.02490448,0.002402745,0.03353722,0.04700011,0.1389298,0.1140763,0.1711838,0.01441026,0.120755,0.02188014,0.1514202,0.1607857,0.1501994,0.354568,0.07986405,0.2004709,0.1799417,0.1718476,0.1601498
ILMN_2204467,0.4789157,0.7198795,0.9096386,0.6972892,0.9322289,0.5903614,0.5737952,0.1746988,0.4111446,0.310241,0.566265,0.4713855,0.3373494,0.3448795,0.3177711,0.3433735,0.2725904,0.7409639,0.5165663,0.6114458,0.683735,0.1792169
ILMN_2100209,0.3795181,0.5933735,0.3072289,0.3689759,0.5527108,0.561747,0.3253012,0.3810241,0.3990964,0.5572289,0.3975904,0.4864458,0.4036145,0.2876506,0.5180723,0.5572289,0.4277108,0.2891566,0.5060241,0.8644578,0.4924699,0.2650602
ILMN_1714271,0.1039157,0.03614458,0.2123494,0.1581325,0.1310241,0.1837349,0.2424699,0.5843374,0.998494,0.5873494,0.3283133,0.7078313,0.9126506,0.5933735,0.8493976,0.4201807,0.8478916,0.6310241,0.938253,0.5,0.560241,0.5783132
ILMN_1705986,0.686747,0.9457831,0.04819277,0.4623494,0.3825301,0.7876506,0.7996988,0.1430723,0.2665663,0.1656626,0.1762048,0.5527108,0.07379518,0.7861446,0.4939759,0.4156626,0.04819277,0.2078313,0.1445783,0.03614458,0.4036145,0.6536145
ILMN_1740429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1729117,0,0.001506024,0,0,0,0.003012048,0,0.01204819,0.01204819,0.009036144,0,0.003012048,0.007530121,0.004518072,0.01656627,0.001506024,0.003012048,0.006024096,0.004518072,0.004518072,0.007530121,0.01957831
ILMN_1720708,0.2379518,0.0496988,0.04668675,0.0813253,0.1144578,0.07228915,0.1054217,0.2560241,0.1942771,0.6295181,0.1054217,0.3704819,0.1174699,0.2650602,0.1942771,0.2801205,0.2876506,0.2981928,0.2243976,0.1551205,0.2951807,0.1957831
ILMN_1769547,0,0,0.001506024,0,0,0,0,0,0,0.001506024,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1713990,0.03915663,0.01204819,0.009036144,0.01656627,0.01957831,0.0436747,0.08584338,0.001506024,0,0.006024096,0,0.003012048,0.003012048,0,0,0.01355422,0.003012048,0,0.001506024,0,0.001506024,0
ILMN_1727574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1774134,0.000255162,0.000766621,0.04137143,0.1257541,0.07316465,0.01322761,0.000367434,0.003066483,0.002195529,0.1020649,0.07201698,0.4068998,0.08206131,0.1469734,0.1637574,0.000163304,0.0471948,0.07201698,0.02254613,0.04673324,0.05895268,0.00493994
ILMN_2150802,0.01656627,0.02560241,0.007530121,0.02710843,0.01054217,0.003012048,0.01957831,0.1807229,0.1174699,0.06927711,0.05722892,0.04216867,0.2756024,0.05572289,0.01656627,0.08283132,0.1340361,0.06626506,0.1295181,0.1807229,0.04066265,0.03463855
ILMN_1754947,0.1054217,0.03313253,0.06777108,0.05421687,0.2379518,0.04819277,0.05722892,0.05421687,0.2454819,0.02861446,0.1340361,0.007530121,0.0873494,0.04819277,0.07530121,0.09939759,0.06777108,0.1310241,0.1731928,0.2213855,0.2153614,0.06325302
ILMN_2163070,0.001506024,0.01054217,0,0,0,0.01204819,0.01054217,0.01656627,0.003012048,0.02560241,0.003012048,0.1159639,0.004518072,0.2334337,0.0873494,0.01656627,0.007530121,0.006024096,0.01656627,0.004518072,0.001506024,0.1626506
ILMN_1811327,0.009036144,0.01204819,0.009036144,0.01656627,0.009036144,0.05120482,0.01506024,0.001506024,0.003012048,0.006024096,0.003012048,0.02560241,0.004518072,0.01054217,0.01656627,0.003012048,0.003012048,0.001506024,0.004518072,0.003012048,0.001506024,0.004518072
ILMN_1676248,0.04356583,0.01975976,0.01023484,0.1089826,0.00095374,0.09603285,0.131869,0.3306902,0.2358107,0.1183148,0.2245711,0.3947643,0.2591133,0.3788694,0.05439038,0.1510844,0.1603281,0.3920925,0.04224239,0.3007796,0.1981465,0.2505126
ILMN_2322768,0.001506024,0,0.004518072,0,0,0,0.004518072,0.001506024,0.01506024,0.01355422,0.004518072,0.2243976,0.01506024,0.01656627,0.01204819,0.01656627,0.01506024,0.006024096,0.02108434,0.007530121,0.007530121,0.004518072
ILMN_2293529,0.748494,0.2213855,0.7816265,0.3539157,0.3659638,0.9924699,0.7951807,0.6716868,0.4277108,0.6114458,0.9006024,0.686747,0.7545181,0.7003012,0.7786145,0.3433735,0.7680723,0.8885542,0.6626506,0.9292169,0.8433735,0.7635542
ILMN_1708710,0.7680723,0.873494,0.376506,0.6460843,0.683735,0.433735,0.4864458,0.810241,0.1927711,0.7590361,0.939759,0.4698795,0.6069277,0.3644578,0.7379518,0.4909638,0.561747,0.7228916,0.7274097,0.7680723,0.7560241,0.8448795
ILMN_2060115,0.04066265,0.03162651,0.05722892,0.1159639,0.06626506,0.04819277,0.06777108,0.02259036,0.03313253,0.03162651,0.03313253,0.03915663,0.01957831,0.02710843,0.02108434,0.05120482,0.02710843,0.02861446,0.03915663,0.04518072,0.01957831,0.02861446
ILMN_2320906,0.1445783,0.8313253,0.8253012,0.3027108,0.7756024,0.9156626,0.9864458,0.4066265,0.5978916,0.7560241,0.435241,0.5903614,0.2816265,0.3042169,0.5361446,0.7966868,0.4638554,0.8463855,0.6822289,0.1686747,0.2650602,0.313253
ILMN_2298160,0.6976911,0.4291251,0.9222382,0.5146812,0.7851918,0.9021482,0.7709587,0.5338548,0.6687382,0.4347101,0.5079063,0.7227272,0.6496835,0.5112941,0.5124232,0.7187778,0.7972551,0.822572,0.5708749,0.2400126,0.5908859,0.3281178
ILMN_2051408,0.004518072,0,0.009036144,0.03313253,0.004518072,0.006024096,0.009036144,0.001506024,0,0.007530121,0,0,0.007530121,0,0.001506024,0.007530121,0.02409638,0,0.004518072,0.004518072,0.007530121,0
ILMN_1775224,0,0.001506024,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01807229,0,0.02259036,0,0,0,0.03313253
ILMN_1738675,1.13E-06,1.13E-06,1.81E-05,0,0,4.08E-05,4.54E-06,1.13E-06,5.56E-05,2.84E-05,4.54E-06,0.3270261,9.19E-05,0.2711762,0.003430514,0.002722864,9.19E-05,1.81E-05,7.26E-05,0.000222275,2.84E-05,0.005716768
ILMN_1709919,0.2559651,0.1376603,0.0252554,0.04589821,0.08285176,0.02860379,0.03952483,0.3260272,0.08964494,0.1829695,0.2812222,0.08051146,0.03895063,0.1659148,0.1556247,0.239089,0.2027449,0.05986466,0.1026809,0.08766755,0.08865257,0.1712253
ILMN_1668876,0.2505126,0.004359305,0.00229646,0.0279533,0.0538948,0.04906372,0.03965674,0.005878937,0.01715711,0.02254613,0.220552,0.1445341,0.02551622,0.1594764,0.09211356,0.006379055,0.01525983,0.006379055,0.03316088,0.1027464,0.04673324,0.01916552
ILMN_1705892,0.1054217,0.126506,0.1987952,0.2876506,0.1987952,0.1701807,0.04819277,0.02710843,0.04518072,0.02861446,0.0873494,0.01656627,0.04518072,0.01054217,0.001506024,0,0.01957831,0.0436747,0.0496988,0.03012048,0.007530121,0.004518072
ILMN_1791030,0.006398653,0.003210736,0.01374162,0.002331871,0.002161316,0.000935385,0.000337429,0.05910689,0.09317652,0.007483082,0.023175,0.01712481,0.004623094,0.01171106,0.01679654,0.08865257,0.05050671,0.01023878,0.009219472,0.009551343,0.03981403,0.03562181
ILMN_1685854,0.2018072,0.2936747,0.441265,0.5045181,0.2801205,0.3298193,0.06777108,0.3509036,0.4246988,0.2620482,0.3569277,0.1792169,0.2289157,0.3192771,0.2695783,0.3644578,0.1626506,0.2289157,0.3704819,0.8012048,0.2876506,0.5436747
ILMN_1705397,0.04777329,0.00338829,0.01146431,0.03594037,0.002363971,0.003081975,0.06614788,0.04623699,0.02965059,0.03936215,0.09651868,0.09299847,0.01686316,0.03492244,0.03958453,0.01653822,0.01632458,0.09213344,0.007259212,0.05847388,0.006047064,0.1140763
ILMN_1658261,0,0.01204819,0.001506024,0.5331326,0.03012048,0.02108434,0,0,0.02108434,0,0.004518072,0.4864458,0.003012048,0.1054217,0.01656627,0.007530121,0.01355422,0.03313253,0.185241,0.1144578,0.009036144,0.004518072
ILMN_2372136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_2196984,0.7786145,0.1129518,0.0496988,0.1987952,0.09789157,0.3915663,0.4292169,0.07228915,0.185241,0.05722892,0.07228915,0.126506,0.2289157,125,0.1340361,0.07831325,0.1024096,0.1129518,0.123494,0.123494,0.188253,0.2243976
ILMN_1718832,0,0,0,0,0,0.01506024,0,0.001506024,0.01506024,0.003012048,0.004518072,0.004518072,0.001506024,0,0.01656627,0,0,0.001506024,0,0,0.001506024,0.004518072
ILMN_1789240,0.07432138,0.0471948,0.1220061,0.1168541,0.2368461,0.1280302,0.2612861,0.2420571,0.4275339,0.1357644,0.1027464,0.734341,0.3607381,0.4880244,0.5238061,0.3934273,0.2235629,0.06103934,0.3801815,0.4041871,0.3209646,0.3493171
ILMN_1712914,0.009036144,0.006024096,0.006024096,0.009036144,0,0,0.007530121,0.01506024,0.009036144,0.006024096,0.03313253,0.03162651,0.007530121,0.009036144,0.01656627,0,0.007530121,0.01506024,0.004518072,0.02710843,0.009036144,0.001506024
ILMN_1776367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1685174,0.000367434,0.03316088,0.002722864,0.01250295,0.003684542,0.009185839,0.02006029,0.07490315,0.07432138,0.01660369,0.07087839,0.01715711,0.02620119,0.04137143,0.01946151,0.03593137,0.0500118,0.02254613,0.03552879,0.0993613,0.006899586,0.005556866
ILMN_1810559,0.01054217,0.003012048,0.03162651,0.01204819,0.004518072,0.001506024,0.009036144,0.001506024,0.003012048,0.001506024,0.001506024,0.003012048,0.003012048,0.001506024,0,0.001506024,0,0.004518072,0,0.001506024,0.001506024,0
ILMN_1655557,0.09944431,0.09838074,0.1356812,0.09891158,0.05910689,0.007201323,0.02440893,0.04463503,0.06101342,0.02083333,0.1145611,0.4190997,0.01331811,0.1350257,0.01359947,0.07821564,0.0131789,0.01900694,0.01615266,0.006926726,0.04069011,0.05873041
ILMN_2061419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_2412244,0.1656626,0.6385542,0.6069277,0.1310241,0.8463855,0.6656626,0.5451807,0.1746988,0.2560241,0.4171687,0.1506024,0.1611446,0.1987952,0.1656626,0.2033132,0.3343374,0.1310241,0.2981928,0.1641566,0.1972892,0.1506024,0.2635542
ILMN_1749575,0.2560241,0.2996988,0.9638554,0.5256024,0.2740964,0.7876506,0.5496988,0.8298193,0.7906626,0.313253,0.6114458,0.4894578,0.4036145,0.6656626,0.4533133,0.691265,0.5256024,0.4954819,0.3388554,0.6445783,0.5316265,0.4849398
ILMN_2376529,0.02560241,0.02560241,0.02710843,0.01807229,0.04668675,0.2349398,0.1069277,0.01355422,0.01054217,0.2183735,0.02259036,0.03463855,0.04066265,0.01355422,0.0496988,0.1400602,0.1762048,0.02259036,0.09186747,0.04819277,0.03313253,0.02710843
ILMN_1657892,0.2138554,0.1159639,0.4171687,0.2454819,0.07379518,0.07379518,0.06174699,0.01054217,0.02560241,0.007530121,0.02108434,0.1039157,0.01656627,0.04819277,0.04518072,0.05572289,0.06927711,0.01656627,0.02560241,0.06626506,0.05421687,0.05722892
ILMN_1676437,0.03535331,2.44E-05,8.48E-05,1.56E-06,0.0010594,0.02358158,0.06062888,0.006398653,0.008789063,0.002747923,0.002120018,0.01506584,0.000778598,0.004486459,0.005348006,0.004486459,0.01183975,0.002557386,0.00071716,0.002375867,0.01071493,0.002747923
ILMN_1656419,0.009036144,0,0,0,0,0,0,0,0,0,0,0.02710843,0.01355422,0,0,0,0,0.003012048,0,0,0,0
ILMN_1760950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1754738,0.1114458,0.04668675,0.02108434,0.01204819,0.02259036,0.007530121,0.05572289,0.01656627,0.01355422,0.01807229,0.01054217,0.02560241,0.01204819,0.009036144,0.001506024,0.02560241,0.02259036,0.01656627,0.02108434,0.004518072,0.01054217,0.004518072
