,YTY 82T,YTY 84T,YTY 88T,YTY 78T,YTO 68T,YTO 92T,YTO 70T,YTY 94T,YTY 96T,YTY 81T,YTY 115T,YTY 95T,YTY 121T,YTY 91T,YTY 91N,YTO 71T,YTO 65T,YTO 78T,YTO 89T,YTO 67T,YTO 98T,YTO 98N
ILMN_2400663,103.9745,180.4119,171428,357.0482,261.6479,485.7728,265981,380.2489,334.5901,560.8954,493.64,169559,336.7112,331.5783,413.1053,589.8678,430.4195,449.9912,478.4638,286.1407,375.5018,352.2536
ILMN_1811765,57.01362,57.88758,132.8358,97.73592,175706,114.78,76.87885,64.99948,59.31551,60.64397,65.2424,58.42118,61.12786,71.75677,63.91725,78.86337,69.1564,72.56126,69.14217,66.09034,70.63161,64.68573
ILMN_1672191,48.8046,49.3434,62.56259,54.85559,67.25344,67.48243,59.53034,71.11802,61.18459,90.44779,74.47784,60.96542,74.64874,85.70019,67.45094,97.47197,96.34084,85.7983,96.74752,76.52498,82.33937,74.86032
ILMN_1700541,428.6258,355.3943,475.3652,1005011,452.0903,647.2443,870.6763,527.8365,308408,1150651,892.7041,265.2342,674884,566.8514,172.0705,414.7408,1337185,338.8873,1711915,676.9174,258.3194,159.7389
ILMN_1805148,677.7269,1590251,1319407,2006274,1890691,1770021,1613907,2823514,1351687,2334076,1308924,1369988,1231158,2214858,2666398,4666916,1628599,1934503,1571965,1373468,1899182,3285392
ILMN_1662364,45.59735,48.65419,52.03541,94.2989,61.43445,48.44577,81.9009,131.8768,78.23397,150.2966,68.56465,169.6673,115.0332,243.3746,83.31148,929.9433,199.5038,199.5988,156.4433,99.44689,200905,154.2438
ILMN_2155998,497.3111,1469894,659.9742,2177165,1559354,1165.03,1636275,2264387,1880465,1645108,1904693,1606375,2823706,2797401,1261937,2708426,1524203,2074589,2068502,1585933,2135506,1065962
ILMN_2179229,82.41328,119.0048,223.6223,470376,161.5806,126.6257,159.6256,288.23,241547,221.7542,236.7995,287.5032,214708,260137,162556,1281636,245.8626,214.8557,275.8592,247.6293,249.3708,200.6734
ILMN_1781039,48.04965,50.47839,52.53574,62.70854,54.28942,51.5859,44.80018,75.81718,65.28753,74.27509,71.17993,90.1147,68.72947,104.26,68.03268,96.87936,81.42764,84.40778,80.35458,78.18654,93.93597,70.30867
ILMN_1736742,285.2167,498.4361,540.2191,537.9824,648.7045,383.0207,355.4197,549.2512,340.2233,396.6989,687.7529,414.8266,396.0281,539.8105,379.3755,549235,448.4778,542.3439,368.6896,429.0882,451.8755,353.2761
ILMN_1799105,84.64825,106.7586,81.47329,188.9244,190.5399,131.3804,75.81441,279.5193,350.8893,193.1131,318.5609,302.6534,376.2269,551.6433,269.8112,557.6,239.7953,255.6006,169.6759,229.2333,373.0975,239.9612
ILMN_1762594,49.82295,55.20881,58.86684,77.6656,71.70024,62.40199,60.36018,88.35548,90.64647,58.09735,139.0157,48.54733,111.0244,46.17691,71.9501,101.7554,83.01328,100.3336,80.33675,120.4512,96.62,60.23043
ILMN_1779370,47.26736,44.78349,41.81876,53.29169,49.31947,47.03087,42.28245,61.12729,65.24071,62.23098,64.3204,61.74355,57.17225,62.54741,59.20201,80.47299,63.66306,73.11329,70.83387,56.38404,66.23644,66.49445
ILMN_1666503,5026864,8840114,7967693,13633.1,8571711,6923162,7544987,9631015,6288083,7593.82,9986687,10423.34,8344.59,10400.44,5343888,15624.31,9359241,8686659,8491191,8194691,9379945,6140378
ILMN_2255021,49.24609,55.44003,48.18587,67.81873,76.44721,56.4506,46.12331,78.84811,70.92111,57.08269,77.18838,65.25662,67.86375,96.24711,60.27872,80.60278,86.27026,76.9662,62.6029,91.08812,79.2438,67.23182
ILMN_2315289,41.60299,43.47916,38.70876,54.12713,48.35498,37.85081,40.47472,65.27739,59.36988,58.07775,59.13617,55.18783,52.99332,66.08148,62.43502,85.89285,67.2767,69.34955,55.69191,56.67936,57.5151,65.51341
ILMN_1654946,70.88833,94.10631,81.2298,87.39895,77.83802,151.4278,100.3506,172.0574,114.2013,88.23235,81.22537,590.8722,89.65771,183.2546,280.6095,205.8369,94.21818,125.7441,108363,87.31184,154.8581,283.3929
ILMN_2361714,70.84459,65.4436,64.09966,94.66061,62.75463,45.28792,53.88533,91.19273,100.2822,75.14763,97.76383,79.45007,91.65613,88.82266,67.28477,91.92692,90.84692,96.55354,100.3884,95.49567,93.8652,70.16673
ILMN_1682863,62.44147,245.1846,173.6921,375604,339.0587,664.9594,118.7116,575.1599,532.8393,1150872,783.6174,1931493,870.5719,1872022,1750419,2832201,697.1136,1096057,1166754,983.3438,638114,1359001
ILMN_1715401,40.95041,49.79809,37.69721,53.79155,53.95749,45.34575,40.29181,51.18454,61.30444,56.6443,58.66375,57.45362,59.90739,66.18402,49.83791,97.22188,53.31918,71.70451,59.76791,63.10263,55.27795,58.18882
ILMN_1739222,146.1693,464.5564,525.4854,660.0667,526.7141,355.1893,438.8645,294.7057,275.2641,272.3815,440.0929,55.76139,340.2193,147784,155.2475,273.9589,378.7545,340.7787,281.9663,266.8239,271.1895,128.9588
ILMN_1698313,44.44367,43.75734,36.69028,49.27087,48.87489,43.21732,42.89685,56.27725,60.31126,55.76997,54.26643,56.6348,61.86815,65.70177,56.87221,71.53837,50.64585,69.25578,65.49202,56.81346,66.11457,64.92497
ILMN_1682102,42.12609,40.1608,36.23032,49.85708,51.63114,42.80944,36.52726,50.01445,56.16566,50.34323,53.58307,57.62371,51.9819,68.07656,51.13736,77.81896,55.68466,56.48018,57.56994,59.75589,56.06065,57.06847
ILMN_1693882,49.07198,52.49606,46.58165,62.20725,64.74618,52.25816,49.69998,127.0051,78.40794,105.6618,116706,75.08637,85.00745,123.6226,83.78038,91.12775,87.67311,150.5331,106343,106.1764,106.5774,93.80939
ILMN_1744252,95.48416,107.0888,150.4804,332.8484,164.1556,131.4459,96.75049,331.0591,271.8833,271.8876,306.2899,201.3129,266.1893,569.9754,327.3636,362.7986,337.4164,453066,323.6288,360.8188,312.3515,314191
ILMN_1683234,863.9247,1672495,1155876,2542801,2619037,1613399,2375904,1370125,879.6861,1186714,1296015,1194515,1076736,1915318,1377429,1868273,1927348,1564216,2596314,975.1075,1228.66,977.5128
ILMN_1683544,58.1024,56.29211,70.02935,129.8485,69.71613,46.43596,52.77198,131.2413,88.96487,62.75292,140.8579,122.4332,121.7027,212.4934,110.2015,124.0449,103.8446,174.6671,123.9539,105.7214,101.9303,132.1695
ILMN_1801442,42.06461,51.18331,42.06936,70.73927,59.09016,51.69749,46.41777,71.2616,70.18016,72.0725,72.80338,76.08769,67.23413,87.7336,69.44827,84.99828,65.0616,73.30904,69.52687,68.20707,72.66693,71.6069
ILMN_2398378,251.3588,423732,1382644,826.4301,1118631,1680425,1376772,939.0441,466.2068,744.0364,924.7465,1754021,665.8426,2426997,926.7144,1176.98,945.1022,726.7886,1646754,736.8395,937.2335,846.8826
ILMN_1766643,37.49131,47.12695,37.9862,53.7803,48.90355,42.48463,40.87511,58.87545,58.88808,56.8213,59.38461,63.48449,49.98685,75.33978,55.18626,82.79561,67.37624,61.30951,58.33142,58.31468,69.99843,59.97038
ILMN_2131732,438.6859,561.2131,407.2374,490.3786,595.5125,277.9716,396.8495,641987,526.9564,416.0096,646.8326,479.0239,439.8527,960.8981,650124,751.9092,509.2866,694.8677,476.6048,535.0073,742.8554,743.5986
ILMN_1806052,45.21758,42.13153,115.5518,48.78602,214.5328,81.12607,66.10394,62.13845,61.38089,95.21149,57216,59.29296,97.42825,71.19376,51.50176,76.49342,97.38936,69.01794,107.0841,68.8337,73.07397,63.15489
ILMN_1699447,52.67168,59.7343,64.04164,99.29479,90.88396,61.10988,59.80475,88.39164,81.88989,76.80484,83.06882,99.87607,82.65433,118.4597,78.76559,118.5159,90.40453,98.75782,87.58384,92.50319,87.29158,79.09187
ILMN_2331735,440.5453,742.0317,944.1702,1140421,1113867,1739267,1671893,819.6964,534.9982,1563425,1416116,1214.62,909.8127,1211013,1076229,2221636,1271139,1096.22,1133469,869.7764,680.5366,886.7989
ILMN_1738252,202.7899,216.8663,265.6171,484.9557,264.9348,186.0788,185362,353.0347,260.2025,248.2544,416.9133,509.6562,366.8878,473.5468,285.6096,526.5234,283.2516,362.3413,247.9414,276.3704,367.8201,328.1086
ILMN_2195138,118.4262,207.5227,117.6611,185.2593,210.5147,146.9378,310.4319,1116.2,970.1423,1889489,2184654,960.4119,1134046,1133434,875.5502,2011007,1368005,1978701,1363909,772052,1204327,861.8926
ILMN_2059535,112142,663.8799,421.3708,510.4074,356.0278,2335114,346.1761,836.7747,546.9505,725.7515,925509,6103245,488.4058,2501.62,3177.52,103.9716,433.4206,1604333,899.8665,522.5853,865.5503,1974388
ILMN_2066756,1135082,1797699,1731226,3516601,2008238,1250936,1117998,2929104,1660319,1580608,3183.52,4220028,1560.9,4632904,3073944,2326943,1617.95,3059248,1609788,1924355,2790245,3083.9
ILMN_2332713,45.91632,42.81044,38.55106,51.93763,53.12875,49.44887,51.93689,79.78671,80.83046,78.29726,75.80502,71.24593,69.84948,76.71407,71.3914,105.4388,77.90312,89.63713,88.70203,75786,82.77607,76.63853
ILMN_1692332,70.9307,89.73423,75.49644,117.5807,96.73055,89.03056,63.5239,76.79353,80.79308,68.83256,97.06329,67.68401,72.78541,73.78804,66.31804,87.55797,67.98589,97.24403,79.42039,76.30415,75.61037,66.06008
ILMN_2335893,38.95135,43.43147,34.68555,45.92545,43.93493,46.08265,40.01896,57.97043,58.07853,39.28963,55.65914,59.15184,50.92928,66.32487,54.29449,78.34665,49.87076,58.76975,64.39967,57.14745,64.69457,57.49629
ILMN_1797594,349.7569,714.2878,463.4729,1133767,1166369,492.4973,710.7928,2811887,1499268,1778453,2194164,1365204,1814148,2635084,2878.59,5474674,2953328,2115586,2743197,2288503,2319331,3095243
ILMN_2214355,41.2835,44.43598,42.21841,58.68352,53.79841,44.64283,44.6302,59.96722,56.89844,60.31231,61.82709,64.79765,57.96104,63.47736,52.71256,77.25816,65.13565,71.68794,66.40833,59522,62.4772,66.99546
ILMN_1764764,175.2282,494.9624,163.7285,379.5404,294.4358,239.6268,197.7034,184.7792,126.4811,148.6498,372.6906,65.8222,133.9635,81.55563,76.54797,118336,116.6811,99.87939,118.5032,120.6916,113.5346,89.49041
ILMN_1672076,45.95643,42.35841,50.60434,57.02998,51.59692,55.19137,40.85239,65.97227,68.39496,56.21949,58.96671,51.41274,57.32617,75.57902,58.60347,77.69295,65.1748,77.7709,61.76168,68.87476,70.82957,66.48093
ILMN_1669177,98.5777,227.4865,229.0981,428.6008,231673,244.2967,216.7672,191.5458,278638,211.3661,398.1978,90.53247,191.9055,166121,195.2947,316.1517,282.5391,269.1914,235.4235,202.0596,352.8622,169.0724
ILMN_1774410,108.3944,163.3802,160.9071,279.1046,128.3564,128.9649,110.3662,236.1861,196.9691,163.1768,194.5119,157.6126,202.7028,295.4247,162.8247,317497,223.8837,305.1948,262.7709,259.6907,277.8234,190.5019
ILMN_2353161,41.93105,42.59969,38.99842,48.76295,54.59293,43.33915,40.06812,63.5849,60.06911,61.20492,58.03092,69.15803,60.43953,97.57052,73.56166,78.72121,74.04994,70.71922,63.24069,67.2021,67.27652,79.10361
ILMN_1708747,61.87974,65.43304,70.75955,100.8435,84.08588,77.40575,69.10065,92.37226,86.2631,122.6244,104.7857,104.8567,102.5819,135.7292,98.21191,132.8291,98.94036,126368,104.1091,124.3048,126.8642,99.27116
ILMN_1714650,77.97532,88.94347,90.07922,147.2178,133257,84.83829,127.7324,243.8105,136631,262.7768,231388,97.94185,228.4905,274.7735,216766,365.5946,184.0375,326.5848,203.8078,196.4556,181.1355,206.5788
ILMN_2101025,873.3372,1476462,1746186,2539909,1751547,871.1866,1385725,2124051,1605402,1996.54,3295.69,177.7452,2138823,1060116,766.9917,3026.19,3590979,3622.16,2961692,2423898,2015.2,540.0192
ILMN_1653404,43.69973,48.70698,51.13995,67.15894,66.19064,48.41283,45.66818,94.37462,84.08174,84.10392,95.03607,89.77886,91.84537,121.0054,84.10651,109.3822,90.50996,103.1551,103.0199,94.87676,97.24763,84.32465
ILMN_2151698,147.7565,212.7483,321.1028,523.5977,532.7089,685.3801,454.8884,545617,338.1036,959.6488,345.2691,380.0801,583.8092,537.9807,338.7294,483.7996,969.7874,631105,946.4273,556.5272,624.7477,398801
ILMN_1670870,212.5328,256.4789,824.8578,1263318,642.0267,221.8926,370.9803,466.0881,241.0769,347675,517.9326,382.8139,430.6092,694.3722,322.5484,906.5923,623.8777,589.9592,422.6461,453.6245,663.2977,349.0917
ILMN_1755531,44.73718,47.30946,37.95398,48.90912,53.74495,53.73121,46.9236,58.15979,53.93079,57.23379,60.44772,56.02992,52.91858,56.84127,53.48065,54.30511,55.41545,70.08302,53.3023,50.24775,51.96355,57.23625
ILMN_1812067,599.8194,711.3334,1580908,2231521,1647061,1891272,1593655,3195493,2059952,2248924,2074737,3665153,2864088,5271885,4542686,7711994,3730603,4279776,3602015,3262.71,4311262,4619017
ILMN_1734205,48.20921,46.18771,38.57819,48.28079,60.81741,703.8532,48.19872,52.08448,64.32957,46.46255,91.65558,550.8334,56.96795,208.7945,437.7042,65.04645,54.80642,55.02599,55.10885,56.52205,53.48059,233.3369
ILMN_1780298,2280593,3360334,6300872,5848341,4747194,1799905,2402219,3743157,2192899,2316875,5501246,950231,2607487,4435022,3115363,10008.12,2813801,3620808,2462.69,3035044,3201.09,3870588
ILMN_1707612,41.18098,40.36116,42.71812,71.39798,48.7914,47.73273,45.15846,70.44466,70.71938,59.99268,64.87815,69.2433,59.28899,92.2904,67.76888,93.0607,73.94402,75.87225,70.13812,66.24469,74.12706,71.52604
ILMN_1693136,1562779,3188921,2035439,2759698,2908659,1855652,1528532,1770631,1817403,1187561,2003872,4793009,1433248,3989763,3228063,3461381,2279973,1658722,1071578,1422937,3266.12,3027525
ILMN_2269193,1210357,1454239,1058941,89.79217,449.6738,541.2114,4480367,10723.18,734.1569,2044834,421.4776,998.0773,655.0373,6387015,1316925,1020347,675.4365,3607308,3102365,269.5633,580.0084,1746256
ILMN_2194108,697.7098,1697164,1538379,1998217,2021115,987.2144,3141592,630.4811,2597549,3788119,676.2959,3277256,2483906,985.7216,739.2708,4392448,2390219,2882921,694.8013,1670612,776.2397,713.3005
ILMN_1757795,54.50843,71.53995,57866,127.7659,89.81166,70.77493,83.36328,189.6089,161438,269.2654,215.6539,92.15696,174.8028,242121,171.7713,249.5567,286.1732,271.6556,278.7607,213.3394,236.6416,181.86
ILMN_1784238,40.91643,39.05802,41.08866,51.14593,45.36838,43.6858,41.46779,65.67231,65.76579,67.1003,68.95624,62.73676,66.5891,75.49859,64.7392,88.04898,70.29227,73.75951,69.71127,65.76297,71.95341,68.92547
ILMN_1762526,114735,212.9989,102.8328,237.0916,243.4408,248.4082,169803,228.3418,161.4855,285.52,206.2816,266.3739,184.3727,288.4771,187.0895,266.1395,194.2713,209.3516,187.1963,207211,206.4772,220.2053
ILMN_1679279,50.18111,40.82447,36.09313,49.6553,50.69319,45.51725,41.60992,58.74436,59.74246,57.10108,58.60326,59.64658,56.68754,64.26627,53.20398,79.53006,53.85159,69.32365,52.78794,54.0661,60.35479,59.97282
ILMN_1757754,41.78348,43.7753,42.96295,44.45637,44.92707,40.62637,43.09009,54.31462,61.7884,53.12153,50.66354,61.28598,46.67898,74.48183,63.35003,61.57661,57.43956,65.77237,56.69588,50.31866,55.47736,79.83805
ILMN_1716957,437.3813,684114,933.1245,967.5591,914.3694,1198793,391.0787,1036451,707.2327,371.8236,867722,3281718,818.0237,3621976,2015454,971388,754.6599,1067236,335.2955,919.2952,2077746,1462.63
ILMN_1786335,41.31439,44.62638,42.77634,45.09241,48.55564,44.13305,40.77572,66.90099,57.88397,59.87178,66.81658,53.00578,54.64772,69.9595,57.95799,80.0147,57.79118,68.79134,57.69598,59.79041,61.24097,62.68716
ILMN_1779213,722.5541,1938812,1476.9,1867157,1709335,1333687,1525241,1648884,959801,1580234,1792224,654.8536,1309093,1313426,725.8505,1546835,1431854,1080091,1576671,1184169,1756124,827.0491
ILMN_2255811,440.5056,795.4411,3084119,4658107,6617283,338.4091,1633788,1080.27,306.0192,2129487,1021568,174.9673,1170434,500.41,133.1279,3508153,1874154,325.2184,1096727,4921344,1395918,152.8036
ILMN_1769168,336.2128,443.7627,510.3779,795.2042,692.0429,384618,410.6431,665379,465.9514,712.5904,495.2906,62.13599,596.6603,567.3426,638.0317,979.0485,797.4722,997.5082,643.8497,609.2271,537.3692,855.5886
ILMN_1712389,45.85933,43.11762,41.51176,60.07847,59.97984,49.04798,46.50171,69.53934,69.49551,74.6142,55.0429,66.01396,63.6697,80.52718,55.42175,93.96227,57.80213,79.76489,70.52979,62.86382,83.6082,61.78794
ILMN_2341952,2777988,2874979,706.4008,8901687,5179604,2788568,4783942,5888895,2902941,2316541,4555066,5231366,1398456,3158705,1053454,7033181,2362711,5293166,1008014,1672.07,1330584,1136658
ILMN_1662316,53.09416,69.94522,98.95448,231.6937,89.79591,119.4915,58.84241,115.3418,89.45819,86.30644,126.6822,83.76958,97.68526,168.3154,129.9616,93.82428,107.9857,142.4077,115.4572,111278,93.8095,113.3741
ILMN_1701933,45.96757,46.10563,46.70567,62.53501,55.80801,46.89558,48.22151,84.94868,75.93365,81.15289,92.76704,83.50913,79.25927,101.4934,73.13628,98.81099,89.39211,98.57375,82.44092,87.61429,97.35117,90.17925
ILMN_2245305,187.7477,183.4216,306.5425,464.8531,383.4308,237.9045,212.7225,306.7337,177.2268,201.8886,309.2894,247.2125,224.4837,296.0393,202.4945,380.4057,258.0989,285.4327,241.4748,258.3567,241.5337,188.6777
ILMN_2183885,61.91686,104.7059,74.08651,213.5088,113.3411,71.38734,71.63975,113.1439,107.9029,73.92235,130.3588,68.33793,93.78426,145.1751,84.86406,127674,100996,119.9261,103.4033,93.66483,97.10952,86.56821
ILMN_1710619,1394647,3002926,3584566,5917.61,4395637,2444737,1910954,3141626,2423208,1885997,2632728,1285005,2854695,4697827,2648134,2110.28,2860729,3370072,2525389,2874.53,3370789,2251729
ILMN_1811729,47.53513,45.92899,46.52768,63.59939,58.77808,56.57244,49.58339,56.73906,55.01499,55.4595,55.90899,57.62566,49.56549,61.99685,55.51346,63.01063,52.18796,65.57441,62.50109,60.48216,58.91085,60.58613
ILMN_1717572,45.04772,51.9405,42.9053,68.62334,57.44323,280635,48.08708,56.00752,59.98546,71.07685,72.19338,53.49366,56.09017,80.96258,60.25082,64.38731,65.12523,85.85744,62.08813,79.38686,69.72282,54.00072
ILMN_2335704,245.39,389.4945,455.5057,620.0871,442.8528,274.0861,305.4858,741.0306,448.2367,413.8965,527.8633,485.8767,494.6125,1018104,665.6008,1290488,515.4385,656.2223,600.8126,668.8334,584.6763,819.9968
ILMN_2409879,201.6238,505.4171,465.5272,528.1926,523.82,333.0426,317.0256,975.1105,772178,798.9957,1098847,182.6473,822.0029,641.2299,638.0435,670.4861,826.4788,917371,675.4547,663.3665,677.1282,619.8672
ILMN_2172755,213.8995,308.9665,311.5413,1172991,430.2787,144.1286,509.3896,401.1288,175.6722,371.5995,390.5576,469.9455,496.7296,491456,170.5914,1354705,635295,282.9644,463691,449.8122,331.1017,171.5002
ILMN_2342068,47.11765,50.62438,56.81826,68.2921,60.24657,50.53997,46.59865,62.36787,67.7202,63.12016,66.49029,60.21554,66.32722,94.15213,79.01766,85.49667,65.4699,72.94613,63.11858,71.56902,74.45391,79.03739
ILMN_2156936,55.33727,117.7749,52.87439,60.07248,98.72329,92.35365,57.60831,124.7823,116.2486,71.13961,72.76704,72.75056,79.07384,84.46757,102.2191,97.72327,61.70382,148.4082,145.9045,104.8397,87.31741,127.4697
ILMN_1738239,629.6949,1151922,1584975,3031122,1442886,911.1904,765.2276,1903596,1249006,720968,1855783,424.4911,1008.94,1834477,902.7875,897.8065,865029,2095553,938.3576,1156633,2131.55,1158094
ILMN_2120247,78.08995,146.4237,203.5695,187.5354,254842,123.9884,111.6589,283.3652,201.5533,355.0278,386.5412,373.4688,306.2626,385.1689,217.3071,374.0908,398.5678,385.7673,367.9971,299.7911,276.2554,251.0637
ILMN_1796059,42.74087,40.09116,32.71483,49.27504,52.58112,42.72421,41.04783,56.51024,56.6361,53.52103,59.35217,56.00888,44.75822,58.26104,50.73061,72.10719,59.0601,67.31848,63.27446,52.74261,56.68853,62.15512
ILMN_2368971,1202098,3652.7,1103647,2189742,2370129,3127692,4643711,7873736,3730.15,9746477,4640.07,3050768,3517476,3677237,3945534,10291.85,3655.29,6650865,6317904,3792505,4996658,5184773
ILMN_1668291,222.9818,334.7056,436.3063,628.1799,366.7798,270.5293,266.5116,328.8176,263.6836,309.4483,402.8748,166.7395,298.3098,409.1771,287.0854,728.3971,385.9296,491.6164,395.4706,357.2011,407.6584,310.6575
ILMN_1778203,635.5322,1825268,735.9937,1115.06,904.4492,878.7073,616.2477,2041126,1386472,1448788,1350897,2591555,1381381,3805192,1751864,3892213,1204495,2106545,1462876,1566386,1702977,2124705
ILMN_1761486,50.50314,51.76844,45.40915,83.70415,60.45482,46.94673,51.76129,61.2759,76.17262,60.83085,78.63434,70.22751,71.59802,78.10745,60.07898,89.63286,70.07148,65.08948,57.49348,66.78484,68.00654,59.66166
ILMN_1710427,281.4706,410.5311,590.7426,1010383,758187,1103995,1088283,2213111,1040.23,2530334,1272879,1298147,1224.7,2787793,2221621,2335772,1504704,1819653,2016607,1518408,1174459,2079412
ILMN_1811022,106.2498,88.02869,204.8201,194.5712,122.9149,102.6254,91.93507,246.7675,207.8907,198.6209,313.0444,121.4267,209.8861,561.9601,361.5119,288.1115,256.4231,284,220.7594,192362,225.5933,382.2467
ILMN_1751793,42.05166,47.76438,47.82188,61.82416,62.50679,50.30468,44.27248,63.93848,61.78931,56.95198,64.04028,60.69926,62.86458,64.13651,54.27619,78.22788,66.28028,66.85648,69.56429,66.45602,70.08941,70.39482
ILMN_2357419,1430952,2306231,622.6472,743.8004,1240933,703.6737,1139565,2497192,1577837,2288905,1233789,272.7528,1552.24,4073227,2035884,3912878,4961413,7150067,1306679,1634643,2046636,3805641
ILMN_2267797,54.33847,74.70891,65.28528,108648,112.9562,101.1377,72.5282,113.3169,158.1775,134.1209,122.6807,67.61038,126.9714,169.1218,248852,198.3586,137.6936,119.1479,162.3704,190709,132.8829,180.7441
ILMN_1812191,54.76007,85.90288,59.87906,63.37286,61.33793,54.05168,53.39576,138.2715,86.20476,130.4569,83.71736,103.0648,94.12849,139503,92.29726,92.89007,71.00257,142.2092,99.45012,98.1625,64.83738,126.2333
ILMN_1769508,88.33126,143.8988,245.8382,450803,261.7727,157.5082,148.7355,222.8449,149.4501,130794,158.1835,192.1208,194.1414,609.3194,257.4616,225.6998,192245,219.2877,169.7742,168.6208,379.8972,108.5802
